day,hour,referrer,isMainConversion,isMicroConversion,spentTime,pageNum,score,visitId
Monday,rano,Fulltext,true,false,delsiDoba,hodne,1785,16055
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,2915
Tuesday,poledne,NA,false,false,dlouhaDoba,vice,1246,1705
Tuesday,odpoledne,Catalogue,true,false,dlouhaDoba,hodne,3510,1947
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,172,16187
Friday,vecer,Other,false,false,kratkaDoba,malo,193,15098
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,283,1958
Tuesday,poledne,NA,false,false,stredniDoba,malo,230,17166
Tuesday,odpoledne,NA,false,false,dlouhaDoba,vice,1334,1969
Monday,poledne,Partners,false,false,dlouhaDoba,vice,3496,16088
Thursday,poledne,Fulltext,false,false,stredniDoba,malo,170,2706
Tuesday,odpoledne,OwnWebs,false,false,dlouhaDoba,malo,1225,1859
Tuesday,poledne,Fulltext,false,false,delsiDoba,malo,590,17067
Tuesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,17188
Thursday,poledne,NA,false,false,delsiDoba,hodne,1971,2717
Monday,odpoledne,Other,false,false,kratkaDoba,malo,110,1507
Tuesday,rano,Fulltext,false,false,stredniDoba,malo,325,1628
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,193,17078
Sunday,poledne,Other,false,false,stredniDoba,vice,654,3817
Wednesday,vecer,Fulltext,false,false,kratkaDoba,malo,110,2607
Thursday,poledne,NA,false,false,kratkaDoba,malo,193,2728
Saturday,podvecer,Fulltext,false,false,dlouhaDoba,malo,770,3707
Sunday,odpoledne,NA,false,false,delsiDoba,vice,557,3949
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,1408
Monday,podvecer,Catalogue,false,false,stredniDoba,vice,384,1529
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,110,2508
Sunday,poledne,Other,false,false,stredniDoba,vice,765,3839
Wednesday,podvecer,NA,false,false,stredniDoba,vice,849,2519
Tuesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,4818
Tuesday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1314,4829
Saturday,poledne,Fulltext,false,false,kratkaDoba,malo,80,3619
Friday,poledne,NA,false,false,kratkaDoba,malo,172,5929
Sunday,podvecer,Fulltext,false,false,stredniDoba,malo,230,11480
Thursday,poledne,NA,false,false,stredniDoba,vice,783,10270
Thursday,poledne,NA,false,false,kratkaDoba,vice,264,10391
Monday,podvecer,Fulltext,false,false,dlouhaDoba,vice,1804,6909
Tuesday,poledne,Fulltext,false,false,dlouhaDoba,hodne,3655,12580
Tuesday,poledne,NA,true,false,kratkaDoba,malo,172,12470
Sunday,poledne,Fulltext,false,false,dlouhaDoba,malo,770,11260
Tuesday,poledne,NA,false,false,delsiDoba,vice,794,12591
Thursday,poledne,Fulltext,false,false,delsiDoba,malo,472,10292
Friday,odpoledne,NA,false,false,kratkaDoba,vice,315,14890
Wednesday,odpoledne,Fulltext,true,false,delsiDoba,vice,686,10061
Wednesday,odpoledne,Partners,false,false,kratkaDoba,malo,172,13570
Tuesday,rano,NA,false,false,dlouhaDoba,vice,1583,12371
Friday,poledne,Fulltext,false,false,dlouhaDoba,vice,1574,14670
Wednesday,odpoledne,NA,false,false,stredniDoba,vice,453,13460
Friday,poledne,Other,false,false,stredniDoba,malo,170,14791
Wednesday,odpoledne,Fulltext,false,false,stredniDoba,malo,223,13581
Saturday,podvecer,Fulltext,true,false,dlouhaDoba,vice,2826,11051
Sunday,odpoledne,NA,false,false,dlouhaDoba,vice,2531,11293
Wednesday,podvecer,NA,false,false,dlouhaDoba,hodne,2402,10083
Sunday,odpoledne,NA,false,false,delsiDoba,malo,445,15770
Sunday,podvecer,Fulltext,false,false,delsiDoba,hodne,2248,15891
Wednesday,poledne,NA,false,false,kratkaDoba,vice,276,13350
Friday,poledne,Catalogue,false,false,dlouhaDoba,malo,830,14681
Monday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,12140
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,172,13471
Saturday,podvecer,NA,false,false,dlouhaDoba,hodne,2432,11062
Tuesday,rano,NA,false,false,kratkaDoba,vice,276,16870
Sunday,odpoledne,NA,false,false,delsiDoba,hodne,1594,15660
Thursday,podvecer,Fulltext,false,false,delsiDoba,malo,530,14450
Monday,odpoledne,OwnWebs,false,false,stredniDoba,vice,432,12030
Monday,vecer,NA,false,false,stredniDoba,malo,170,12272
Sunday,rano,NA,false,false,delsiDoba,vice,1245,11194
Tuesday,rano,NA,false,false,kratkaDoba,vice,363,16881
Sunday,odpoledne,Fulltext,false,false,stredniDoba,malo,223,15671
Tuesday,vecer,NA,false,false,delsiDoba,vice,650,13130
Monday,odpoledne,Catalogue,false,false,kratkaDoba,malo,193,12041
Wednesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,193,13493
Saturday,podvecer,Other,false,false,stredniDoba,malo,170,11084
Saturday,podvecer,Catalogue,false,false,kratkaDoba,malo,193,15440
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,14230
Thursday,podvecer,Catalogue,true,false,stredniDoba,malo,323,14472
Wednesday,rano,NA,false,false,stredniDoba,vice,306,13262
Monday,odpoledne,OwnWebs,false,false,stredniDoba,malo,292,16540
Thursday,poledne,NA,false,false,stredniDoba,vice,327,14120
Monday,vecer,Other,false,false,kratkaDoba,malo,110,16782
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,14362
Tuesday,vecer,NA,false,false,dlouhaDoba,hodne,11900,13152
Thursday,podvecer,Catalogue,false,false,stredniDoba,malo,170,14483
Monday,odpoledne,NA,false,false,delsiDoba,vice,561,12063
Monday,odpoledne,Fulltext,false,false,delsiDoba,vice,802,16430
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,15341
Saturday,podvecer,Catalogue,false,false,kratkaDoba,vice,264,15462
Monday,vecer,Fulltext,true,true,delsiDoba,vice,1564,16793
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,14252
Monday,odpoledne,Fulltext,false,false,stredniDoba,vice,557,16441
Saturday,poledne,Catalogue,false,false,stredniDoba,malo,325,15231
Thursday,poledne,Fulltext,false,false,delsiDoba,vice,953,14142
Saturday,vecer,OwnWebs,false,false,stredniDoba,malo,223,15473
Thursday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,3781,14384
Monday,odpoledne,Fulltext,false,false,stredniDoba,malo,325,12085
Monday,poledne,NA,false,false,stredniDoba,malo,283,16331
Thursday,poledne,Catalogue,false,false,kratkaDoba,malo,172,14032
Monday,poledne,NA,true,false,stredniDoba,vice,429,16100
Monday,poledne,NA,false,false,stredniDoba,vice,569,16221
Friday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,15011
Friday,vecer,NA,false,false,stredniDoba,vice,566,15132
Thursday,poledne,Fulltext,false,false,stredniDoba,malo,230,14164
Thursday,odpoledne,NA,false,false,delsiDoba,vice,560,14285
Wednesday,rano,OwnWebs,false,false,kratkaDoba,malo,110,13196
Friday,podvecer,Fulltext,false,false,stredniDoba,vice,429,15022
Monday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,16353
Friday,vecer,Fulltext,false,false,dlouhaDoba,malo,950,15143
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,16474
Saturday,poledne,NA,false,false,stredniDoba,malo,223,15264
Thursday,poledne,Fulltext,true,false,delsiDoba,vice,705,14054
Thursday,odpoledne,Fulltext,false,false,stredniDoba,malo,290,14296
Tuesday,podvecer,NA,false,false,delsiDoba,vice,1158,13086
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,110,16243
Friday,podvecer,Fulltext,false,false,delsiDoba,vice,1386,15033
Monday,odpoledne,OwnWebs,false,false,stredniDoba,malo,230,16364
Thursday,poledne,NA,false,false,dlouhaDoba,vice,2613,14065
Saturday,podvecer,NA,false,false,stredniDoba,vice,405,15396
Thursday,odpoledne,NA,false,false,dlouhaDoba,vice,1334,14186
Tuesday,poledne,Partners,true,false,kratkaDoba,malo,172,17101
Monday,poledne,NA,false,false,stredniDoba,vice,587,16254
Monday,odpoledne,NA,false,false,delsiDoba,vice,705,16496
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,110,1904
Tuesday,poledne,Catalogue,false,false,kratkaDoba,malo,172,17112
Tuesday,odpoledne,Partners,false,false,stredniDoba,malo,396,17233
Monday,rano,NA,false,false,stredniDoba,malo,230,16023
Monday,poledne,Other,false,false,stredniDoba,malo,223,16144
Thursday,poledne,Catalogue,false,false,delsiDoba,vice,743,14087
Monday,poledne,NA,false,false,dlouhaDoba,hodne,17802,16155
Monday,poledne,NA,false,false,stredniDoba,malo,292,16276
Tuesday,odpoledne,Catalogue,false,false,delsiDoba,vice,1336,17255
Monday,poledne,NA,true,false,stredniDoba,vice,467,16287
Saturday,rano,NA,false,false,kratkaDoba,malo,110,15198
Thursday,odpoledne,NA,false,false,stredniDoba,vice,393,2905
Tuesday,poledne,NA,false,false,kratkaDoba,malo,172,1816
Tuesday,odpoledne,NA,false,false,kratkaDoba,vice,264,1937
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,110,17024
,rano,,false,false,kratkaDoba,jedna,30,17266
Monday,poledne,NA,false,false,stredniDoba,vice,587,16177
Monday,poledne,NA,false,false,stredniDoba,vice,306,16298
Tuesday,poledne,NA,false,false,dlouhaDoba,malo,890,1706
Thursday,poledne,NA,false,false,stredniDoba,vice,396,2806
Tuesday,poledne,NA,false,false,stredniDoba,malo,932,1717
Thursday,poledne,NA,false,false,stredniDoba,vice,760,2817
Tuesday,odpoledne,NA,false,false,dlouhaDoba,hodne,1875,1849
Thursday,poledne,Fulltext,false,false,dlouhaDoba,hodne,4466,2707
Tuesday,poledne,Fulltext,false,false,kratkaDoba,vice,363,1739
Tuesday,odpoledne,Catalogue,false,false,stredniDoba,malo,396,17189
Sunday,odpoledne,Catalogue,false,false,stredniDoba,vice,456,3928
Tuesday,poledne,NA,false,false,stredniDoba,vice,558,17079
Sunday,poledne,Fulltext,false,false,stredniDoba,malo,325,3818
Wednesday,vecer,NA,false,false,stredniDoba,malo,283,2608
Thursday,poledne,NA,false,false,kratkaDoba,malo,172,2729
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,1519
Saturday,podvecer,Fulltext,false,false,stredniDoba,vice,354,3708
Sunday,poledne,NA,false,false,kratkaDoba,malo,110,3829
Wednesday,vecer,Partners,false,false,stredniDoba,malo,223,2619
Wednesday,podvecer,NA,false,false,stredniDoba,vice,429,2509
Tuesday,odpoledne,NA,true,false,dlouhaDoba,hodne,3452,4808
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,4709
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,110,10380
Wednesday,podvecer,Fulltext,false,false,stredniDoba,malo,223,13780
Tuesday,poledne,Other,false,false,kratkaDoba,jedna,30,12570
Sunday,podvecer,Fulltext,false,false,dlouhaDoba,vice,1326,11481
Tuesday,poledne,Fulltext,false,false,delsiDoba,vice,677,12460
Sunday,poledne,NA,false,false,dlouhaDoba,vice,2972,11250
Tuesday,poledne,Fulltext,true,false,stredniDoba,malo,426,12581
Tuesday,rano,Fulltext,false,true,dlouhaDoba,hodne,8449,12350
Tuesday,poledne,Catalogue,false,false,stredniDoba,vice,327,12471
Tuesday,poledne,Catalogue,false,false,stredniDoba,vice,665,12592
Thursday,poledne,OwnWebs,false,false,delsiDoba,vice,1314,10293
Sunday,vecer,OwnWebs,false,false,delsiDoba,vice,666,15980
Wednesday,odpoledne,NA,false,false,dlouhaDoba,vice,1684,13560
Friday,odpoledne,NA,false,false,kratkaDoba,malo,110,14891
Saturday,odpoledne,NA,false,false,dlouhaDoba,vice,1769,11030
Tuesday,rano,NA,false,false,kratkaDoba,malo,193,12361
Saturday,vecer,Partners,true,false,delsiDoba,vice,936,11151
Tuesday,poledne,NA,false,false,stredniDoba,malo,295,12482
Wednesday,poledne,NA,false,false,stredniDoba,malo,223,13450
Monday,podvecer,Catalogue,false,false,kratkaDoba,malo,110,12240
Saturday,odpoledne,Other,false,false,stredniDoba,malo,295,11041
Tuesday,rano,NA,false,false,stredniDoba,vice,845,12372
Tuesday,poledne,Fulltext,false,false,stredniDoba,vice,357,12493
Wednesday,vecer,Catalogue,false,false,stredniDoba,malo,325,10194
Sunday,podvecer,Fulltext,false,false,delsiDoba,malo,606,15881
Wednesday,poledne,NA,false,false,stredniDoba,vice,929,13340
Saturday,podvecer,NA,false,false,dlouhaDoba,vice,1608,11052
Sunday,odpoledne,Partners,false,false,delsiDoba,vice,1160,11294
Monday,odpoledne,NA,false,false,dlouhaDoba,vice,1745,12141
Monday,podvecer,NA,false,false,kratkaDoba,malo,110,12262
Sunday,rano,NA,true,false,delsiDoba,vice,854,11184
Monday,podvecer,NA,false,false,kratkaDoba,malo,110,16750
Thursday,odpoledne,NA,false,false,delsiDoba,vice,1630,14330
Tuesday,vecer,Fulltext,false,false,stredniDoba,vice,477,13120
Thursday,podvecer,Fulltext,false,false,stredniDoba,vice,629,14451
Sunday,odpoledne,NA,false,false,stredniDoba,malo,498,15782
Thursday,vecer,Fulltext,false,false,stredniDoba,vice,579,14572
Monday,odpoledne,NA,true,false,delsiDoba,vice,620,12031
Sunday,poledne,Fulltext,false,false,dlouhaDoba,vice,1341,11195
Saturday,podvecer,Fulltext,false,false,stredniDoba,vice,357,15430
Sunday,rano,Catalogue,false,false,kratkaDoba,vice,264,15551
Tuesday,rano,Fulltext,false,false,dlouhaDoba,vice,2106,16882
Tuesday,podvecer,Fulltext,true,false,kratkaDoba,malo,161,13010
Thursday,odpoledne,Fulltext,false,false,stredniDoba,malo,290,14341
Tuesday,vecer,NA,false,false,stredniDoba,jedna,30,13131
Wednesday,rano,NA,false,false,kratkaDoba,malo,110,13252
Monday,odpoledne,OwnWebs,false,false,stredniDoba,vice,327,12042
Wednesday,poledne,NA,false,false,stredniDoba,malo,223,13373
Monday,odpoledne,NA,false,false,kratkaDoba,malo,110,12163
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,295,15320
Thursday,poledne,Catalogue,false,false,stredniDoba,malo,223,14110
Saturday,podvecer,Fulltext,false,false,kratkaDoba,malo,110,15441
Thursday,odpoledne,NA,false,false,delsiDoba,vice,871,14352
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,12053
Monday,podvecer,NA,false,false,kratkaDoba,malo,110,12174
Monday,odpoledne,NA,false,false,dlouhaDoba,vice,2343,16420
Monday,odpoledne,NA,false,false,dlouhaDoba,hodne,10728,16541
Thursday,poledne,Fulltext,false,false,dlouhaDoba,hodne,3684,14000
Sunday,poledne,Fulltext,false,false,stredniDoba,malo,170,15573
Thursday,odpoledne,Other,false,false,kratkaDoba,malo,161,14363
Sunday,odpoledne,Fulltext,false,true,delsiDoba,malo,530,15694
Thursday,podvecer,NA,false,false,dlouhaDoba,vice,2383,14484
Monday,podvecer,Other,false,false,stredniDoba,vice,327,12185
Monday,poledne,NA,true,false,kratkaDoba,vice,276,16310
Friday,vecer,OwnWebs,false,false,stredniDoba,malo,232,15100
Saturday,poledne,Catalogue,false,false,stredniDoba,malo,223,15221
Thursday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,14374
Tuesday,vecer,Fulltext,false,false,stredniDoba,malo,223,13164
Wednesday,poledne,NA,false,false,stredniDoba,vice,354,13285
Monday,odpoledne,Partners,false,false,stredniDoba,vice,507,12075
Monday,poledne,NA,false,false,kratkaDoba,malo,193,16200
Monday,poledne,Fulltext,false,false,delsiDoba,malo,470,16321
Monday,odpoledne,NA,false,false,kratkaDoba,vice,525,16442
Saturday,poledne,NA,false,false,dlouhaDoba,hodne,4671,15232
Saturday,odpoledne,NA,true,true,stredniDoba,vice,590,15353
Saturday,vecer,Fulltext,false,false,kratkaDoba,malo,110,15474
Sunday,poledne,NA,false,false,dlouhaDoba,hodne,7298,15595
Thursday,poledne,NA,false,false,stredniDoba,vice,327,14033
Saturday,vecer,NA,false,false,kratkaDoba,malo,110,15485
Wednesday,rano,Fulltext,false,false,stredniDoba,vice,357,13186
Monday,poledne,NA,false,false,kratkaDoba,vice,363,16222
Monday,odpoledne,NA,false,false,stredniDoba,vice,587,16343
Friday,vecer,NA,false,false,dlouhaDoba,vice,1646,15133
Monday,odpoledne,Catalogue,false,false,delsiDoba,vice,609,16464
Monday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1603,16585
Saturday,vecer,NA,false,false,dlouhaDoba,vice,1479,15496
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,14286
Tuesday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,17201
Monday,poledne,NA,false,false,stredniDoba,vice,306,16233
Friday,podvecer,NA,false,false,delsiDoba,vice,752,15023
Monday,odpoledne,NA,false,false,delsiDoba,vice,719,16354
Thursday,poledne,Fulltext,false,false,delsiDoba,malo,701,14176
Thursday,odpoledne,NA,false,false,kratkaDoba,malo,1888,14297
Tuesday,vecer,NA,false,false,dlouhaDoba,hodne,5876,13087
Monday,poledne,Fulltext,false,false,stredniDoba,vice,555,16244
Friday,podvecer,Fulltext,true,false,stredniDoba,malo,325,15034
Thursday,poledne,Fulltext,false,false,delsiDoba,vice,831,14066
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,193,14187
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,17102
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,385,17223
Monday,rano,NA,true,false,delsiDoba,vice,1155,16013
Monday,odpoledne,Fulltext,false,false,stredniDoba,malo,295,16376
Saturday,odpoledne,Fulltext,false,false,delsiDoba,vice,764,15287
Thursday,odpoledne,NA,false,false,stredniDoba,malo,232,14198
Tuesday,poledne,Partners,true,false,dlouhaDoba,hodne,4446,17113
Tuesday,odpoledne,Fulltext,false,false,stredniDoba,vice,396,17234
Monday,rano,Fulltext,false,false,delsiDoba,malo,731,16024
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,193,16145
Monday,poledne,NA,false,false,delsiDoba,vice,980,16266
Friday,podvecer,Fulltext,false,false,dlouhaDoba,hodne,2011,15056
Tuesday,poledne,NA,false,false,delsiDoba,vice,1032,17124
Monday,rano,NA,true,false,dlouhaDoba,vice,2351,16035
Thursday,poledne,Fulltext,false,false,stredniDoba,malo,1114,14099
Tuesday,poledne,NA,false,false,kratkaDoba,malo,256,1806
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,17014
Monday,poledne,NA,false,false,dlouhaDoba,vice,1969,16167
Monday,poledne,NA,false,false,stredniDoba,vice,402,16288
Saturday,rano,Catalogue,false,false,kratkaDoba,malo,110,15199
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,2906
Monday,poledne,NA,false,false,dlouhaDoba,vice,2161,16178
Tuesday,poledne,NA,false,false,kratkaDoba,malo,110,1707
Tuesday,poledne,Catalogue,false,false,delsiDoba,vice,908,17036
Monday,rano,Fulltext,false,false,kratkaDoba,malo,193,16068
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,170,1839
Sunday,odpoledne,Fulltext,false,false,delsiDoba,vice,997,3907
Monday,vecer,Partners,false,false,stredniDoba,vice,1030,1608
Tuesday,odpoledne,NA,false,false,dlouhaDoba,vice,1244,17179
Thursday,poledne,Partners,false,false,kratkaDoba,malo,110,2829
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,193,2719
Monday,odpoledne,NA,false,false,stredniDoba,vice,294,1509
Tuesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,4908
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,453,4919
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,435,4809
Thursday,odpoledne,Fulltext,false,false,stredniDoba,malo,230,10480
Friday,poledne,Fulltext,false,false,dlouhaDoba,vice,1727,5909
Thursday,odpoledne,NA,false,false,kratkaDoba,malo,193,10491
Thursday,rano,NA,false,false,delsiDoba,vice,1053,10260
Monday,rano,Fulltext,false,false,delsiDoba,vice,882,11591
Sunday,poledne,NA,true,false,delsiDoba,vice,963,11240
Tuesday,poledne,NA,false,false,dlouhaDoba,vice,4456,12571
Thursday,odpoledne,NA,false,false,dlouhaDoba,malo,1209,10393
Sunday,poledne,Fulltext,false,false,dlouhaDoba,vice,3220,11251
Tuesday,poledne,Partners,false,false,stredniDoba,malo,295,12582
Wednesday,vecer,Fulltext,false,false,kratkaDoba,malo,110,10162
Friday,poledne,Catalogue,true,false,dlouhaDoba,hodne,1781,14760
Wednesday,odpoledne,NA,false,false,delsiDoba,vice,2889,13550
Saturday,odpoledne,NA,false,false,stredniDoba,vice,327,11020
Saturday,vecer,Fulltext,false,false,stredniDoba,vice,477,11141
Sunday,vecer,NA,false,false,kratkaDoba,vice,276,15981
Friday,poledne,NA,false,false,stredniDoba,malo,170,14771
Monday,podvecer,Fulltext,true,false,kratkaDoba,malo,256,12230
Saturday,odpoledne,NA,false,false,kratkaDoba,malo,172,11031
Tuesday,rano,NA,false,false,delsiDoba,vice,906,12362
Wednesday,odpoledne,NA,false,false,delsiDoba,malo,470,13693
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,110,12483
Sunday,odpoledne,Catalogue,false,false,kratkaDoba,malo,193,11273
Tuesday,poledne,NA,false,false,stredniDoba,vice,327,16960
Sunday,odpoledne,Other,false,false,kratkaDoba,malo,110,15750
Thursday,vecer,NA,false,false,stredniDoba,malo,295,14540
Sunday,podvecer,Catalogue,true,false,delsiDoba,vice,1356,15871
Friday,poledne,OwnWebs,false,false,kratkaDoba,malo,172,14661
Wednesday,odpoledne,OwnWebs,false,false,stredniDoba,malo,170,13572
Saturday,vecer,NA,false,false,stredniDoba,vice,366,11163
Wednesday,odpoledne,Catalogue,false,false,stredniDoba,vice,294,10074
Sunday,poledne,NA,false,false,dlouhaDoba,malo,994,15640
Tuesday,poledne,NA,true,false,dlouhaDoba,malo,906,16971
Thursday,podvecer,NA,false,false,kratkaDoba,malo,193,14430
Wednesday,rano,NA,false,false,stredniDoba,malo,223,13220
Thursday,vecer,Fulltext,false,false,stredniDoba,vice,482,14551
Wednesday,poledne,Catalogue,false,false,delsiDoba,vice,705,13341
Friday,poledne,Catalogue,false,false,stredniDoba,malo,385,14672
Wednesday,odpoledne,Fulltext,false,false,delsiDoba,vice,1309,13462
Sunday,rano,NA,false,false,stredniDoba,malo,223,11174
Tuesday,rano,NA,false,false,dlouhaDoba,malo,890,16861
Tuesday,vecer,Fulltext,false,false,kratkaDoba,malo,110,13110
Sunday,odpoledne,Other,false,false,stredniDoba,malo,426,15772
